🐏广东,#genre#
湖北卫视,http://171.110.43.108:8181/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://171.108.239.31:8181/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://171.109.225.183:8181/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://221.213.69.82:8888/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://180.142.145.135:8181/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://171.38.38.156:8181/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://171.110.43.108:8181/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://171.108.239.31:8181/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://219.145.19.216:1911/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://171.109.225.183:8181/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://219.145.19.216:8096/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://219.145.19.216:33848/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://219.145.19.216:12414/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://123.160.233.118:85/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://219.145.19.216:12492/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://219.145.19.216:7402/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://180.142.145.135:8181/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://171.38.38.156:8181/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://219.145.19.216:7071/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://219.145.19.216:8040/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://219.145.19.216:2087/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://219.145.19.216:3390/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://219.145.19.216:12248/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://219.145.19.216:8006/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://113.15.185.206:8181/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://113.15.185.206:8181/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,http://219.145.19.216:12448/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://219.145.19.216:1337/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视,http://219.145.19.216:12583/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://171.110.43.108:8181/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://171.110.43.108:8181/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://171.108.239.31:8181/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://219.145.19.216:1911/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://171.109.225.183:8181/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://171.109.225.183:8181/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://219.145.19.216:8096/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://219.145.19.216:33848/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://219.145.19.216:12414/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://219.145.19.216:12492/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://219.145.19.216:7402/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://221.213.69.82:8888/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://180.142.145.135:8181/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://171.38.38.156:8181/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://219.145.19.216:7071/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://219.145.19.216:8040/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://219.145.19.216:2087/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://219.145.19.216:3390/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://219.145.19.216:12248/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://219.145.19.216:8006/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://219.145.19.216:12448/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://219.145.19.216:1337/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://219.145.19.216:12583/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
内蒙古卫视,http://171.110.43.108:8181/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://171.108.239.31:8181/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://219.145.19.216:1911/tsfile/live/0109_1.m3u8?key=txiptv&playlive=0&authid=0
内蒙古卫视,http://171.109.225.183:8181/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0
内蒙古卫视,http://219.145.19.216:8096/tsfile/live/0109_1.m3u8?key=txiptv&playlive=0&authid=0
内蒙古卫视,http://219.145.19.216:33848/tsfile/live/0109_1.m3u8?key=txiptv&playlive=0&authid=0
内蒙古卫视,http://219.145.19.216:12414/tsfile/live/0109_1.m3u8?key=txiptv&playlive=0&authid=0
内蒙古卫视,http://219.145.19.216:12492/tsfile/live/0109_1.m3u8?key=txiptv&playlive=0&authid=0
内蒙古卫视,http://219.145.19.216:7402/tsfile/live/0109_1.m3u8?key=txiptv&playlive=0&authid=0
内蒙古卫视,http://221.213.69.82:8888/tsfile/live/0109_2.m3u8?key=txiptv&playlive=0&authid=0
内蒙古卫视,http://219.145.19.216:7071/tsfile/live/0109_1.m3u8?key=txiptv&playlive=0&authid=0
内蒙古卫视,http://219.145.19.216:8040/tsfile/live/0109_1.m3u8?key=txiptv&playlive=0&authid=0
内蒙古卫视,http://219.145.19.216:2087/tsfile/live/0109_1.m3u8?key=txiptv&playlive=0&authid=0
内蒙古卫视,http://219.145.19.216:3390/tsfile/live/0109_1.m3u8?key=txiptv&playlive=0&authid=0
内蒙古卫视,http://219.145.19.216:12248/tsfile/live/0109_1.m3u8?key=txiptv&playlive=0&authid=0
内蒙古卫视,http://219.145.19.216:8006/tsfile/live/0109_1.m3u8?key=txiptv&playlive=0&authid=0
内蒙古卫视,http://219.145.19.216:12448/tsfile/live/0109_1.m3u8?key=txiptv&playlive=0&authid=0
内蒙古卫视,http://219.145.19.216:1337/tsfile/live/0109_1.m3u8?key=txiptv&playlive=0&authid=0
内蒙古卫视,http://219.145.19.216:12583/tsfile/live/0109_1.m3u8?key=txiptv&playlive=0&authid=0
宁夏卫视,http://171.110.43.108:8181/tsfile/live/1081_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://171.108.239.31:8181/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://171.109.225.183:8181/tsfile/live/1081_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://180.142.145.135:8181/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
宁夏卫视,http://171.38.38.156:8181/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://171.110.43.108:8181/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://171.108.239.31:8181/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://219.145.19.216:1911/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0
山西卫视,http://171.109.225.183:8181/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://219.145.19.216:8096/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0
山西卫视,http://219.145.19.216:33848/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0
山西卫视,http://219.145.19.216:12414/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0
山西卫视,http://123.160.233.118:85/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视,http://219.145.19.216:12492/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0
山西卫视,http://219.145.19.216:7402/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0
山西卫视,http://221.213.69.82:8888/tsfile/live/0136_1.m3u8?key=txiptv&playlive=0&authid=0
山西卫视,http://219.145.19.216:7071/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0
山西卫视,http://219.145.19.216:8040/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0
山西卫视,http://219.145.19.216:2087/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0
山西卫视,http://219.145.19.216:3390/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0
山西卫视,http://219.145.19.216:12248/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0
山西卫视,http://219.145.19.216:8006/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0
山西卫视,http://219.145.19.216:12448/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0
山西卫视,http://219.145.19.216:1337/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0
山西卫视,http://219.145.19.216:12583/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0
陕西卫视,http://171.110.43.108:8181/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://171.108.239.31:8181/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://171.109.225.183:8181/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://221.213.69.82:8888/tsfile/live/0140_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://171.110.43.108:8181/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://171.108.239.31:8181/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://219.145.19.216:1911/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://171.109.225.183:8181/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://219.145.19.216:8096/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://219.145.19.216:33848/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://219.145.19.216:12414/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://219.145.19.216:12492/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://219.145.19.216:7402/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://221.213.69.82:8888/tsfile/live/0139_2.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://180.142.145.135:8181/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://171.38.38.156:8181/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://219.145.19.216:7071/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://219.145.19.216:8040/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://219.145.19.216:2087/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://219.145.19.216:3390/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://219.145.19.216:12248/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://219.145.19.216:8006/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://219.145.19.216:12448/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://219.145.19.216:1337/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://219.145.19.216:12583/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
新疆卫视,http://171.110.43.108:8181/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://171.108.239.31:8181/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://171.109.225.183:8181/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://123.160.233.118:85/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://180.142.145.135:8181/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://171.38.38.156:8181/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://171.108.239.31:8181/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://219.145.19.216:1911/tsfile/live/0136_2.m3u8?key=txiptv&playlive=0&authid=0
云南卫视,http://219.145.19.216:8096/tsfile/live/0136_2.m3u8?key=txiptv&playlive=0&authid=0
云南卫视,http://219.145.19.216:33848/tsfile/live/0136_2.m3u8?key=txiptv&playlive=0&authid=0
云南卫视,http://219.145.19.216:12414/tsfile/live/0136_2.m3u8?key=txiptv&playlive=0&authid=0
云南卫视,http://123.160.233.118:85/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://219.145.19.216:12492/tsfile/live/0136_2.m3u8?key=txiptv&playlive=0&authid=0
云南卫视,http://219.145.19.216:7402/tsfile/live/0136_2.m3u8?key=txiptv&playlive=0&authid=0
云南卫视,http://180.142.145.135:8181/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://171.38.38.156:8181/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://219.145.19.216:7071/tsfile/live/0136_2.m3u8?key=txiptv&playlive=0&authid=0
云南卫视,http://219.145.19.216:8040/tsfile/live/0136_2.m3u8?key=txiptv&playlive=0&authid=0
云南卫视,http://219.145.19.216:2087/tsfile/live/0136_2.m3u8?key=txiptv&playlive=0&authid=0
云南卫视,http://219.145.19.216:3390/tsfile/live/0136_2.m3u8?key=txiptv&playlive=0&authid=0
云南卫视,http://219.145.19.216:12248/tsfile/live/0136_2.m3u8?key=txiptv&playlive=0&authid=0
云南卫视,http://219.145.19.216:8006/tsfile/live/0136_2.m3u8?key=txiptv&playlive=0&authid=0
云南卫视,http://219.145.19.216:12448/tsfile/live/0136_2.m3u8?key=txiptv&playlive=0&authid=0
云南卫视,http://219.145.19.216:1337/tsfile/live/0136_2.m3u8?key=txiptv&playlive=0&authid=0
云南卫视,http://219.145.19.216:12583/tsfile/live/0136_2.m3u8?key=txiptv&playlive=0&authid=0
青海卫视,http://171.110.43.108:8181/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://171.108.239.31:8181/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://171.109.225.183:8181/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://123.160.233.118:85/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://221.213.69.82:8888/tsfile/live/0112_1.m3u8?key=txiptv&playlive=0&authid=0
青海卫视,http://180.142.145.135:8181/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
青海卫视,http://171.38.38.156:8181/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0
兵团卫视,http://171.110.43.108:8181/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0
兵团卫视,http://171.109.225.183:8181/tsfile/live/0115_1.m3u8?key=txiptv&playlive=1&authid=0
哈哈炫动,http://171.108.239.31:8181/tsfile/live/1009_1.m3u8?key=txiptv&playlive=1&authid=0
哈哈炫动,http://221.213.69.82:8888/tsfile/live/1009_1.m3u8?key=txiptv&playlive=0&authid=0
延边卫视,http://171.110.43.108:8181/tsfile/live/1087_1.m3u8?key=txiptv&playlive=1&authid=0
延边卫视,http://171.109.225.183:8181/tsfile/live/1087_1.m3u8?key=txiptv&playlive=1&authid=0
延边卫视,http://180.142.145.135:8181/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
延边卫视,http://171.38.38.156:8181/tsfile/live/1036_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷动画,http://180.142.145.135:8181/tsfile/live/1057_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷动画,http://171.38.38.156:8181/tsfile/live/1057_1.m3u8?key=txiptv&playlive=1&authid=0
厦门卫视,http://221.213.69.82:8888/tsfile/live/0115_1.m3u8?key=txiptv&playlive=0&authid=0
金鹰卡通,http://171.110.43.108:8181/tsfile/live/1079_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://171.108.239.31:8181/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://171.109.225.183:8181/tsfile/live/1079_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://221.213.69.82:8888/tsfile/live/1005_1.m3u8?key=txiptv&playlive=0&authid=0
金鹰卡通,http://180.142.145.135:8181/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://171.38.38.156:8181/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://171.108.239.31:8181/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://180.142.145.135:8181/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
西藏卫视,http://171.38.38.156:8181/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0
三沙卫视,http://171.108.239.31:8181/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0

😜江苏,#genre#
优漫卡通,http://171.110.43.108:8181/tsfile/live/1120_1.m3u8?key=txiptv&playlive=1&authid=0
优漫卡通,http://171.109.225.183:8181/tsfile/live/1120_1.m3u8?key=txiptv&playlive=1&authid=0
优漫卡通,http://221.213.69.82:8888/tsfile/live/1007_1.m3u8?key=txiptv&playlive=0&authid=0

🌟上海,#genre#
新视觉,http://171.110.43.108:8181/tsfile/live/1064_1.m3u8?key=txiptv&playlive=1&authid=0
新视觉,http://171.109.225.183:8181/tsfile/live/1064_1.m3u8?key=txiptv&playlive=1&authid=0
游戏风云,http://171.110.43.108:8181/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
游戏风云,http://171.109.225.183:8181/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0

😁湖南,#genre#
金鹰纪实,http://171.110.43.108:8181/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰纪实,http://171.108.239.31:8181/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰纪实,http://171.109.225.183:8181/tsfile/live/1047_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰纪实,http://113.15.185.206:8181/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0

🦚凤凰,#genre#
凤凰资讯,http://171.110.43.108:8181/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰资讯,http://171.109.225.183:8181/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰资讯,http://180.142.145.135:8181/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰资讯,http://180.142.145.135:8181/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰资讯,http://171.38.38.156:8181/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
凤凰资讯,http://171.38.38.156:8181/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0

未分类,#genre#
编码6,http://171.108.239.31:8181/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8K1,http://113.15.185.206:8181/tsfile/live/1074_1.m3u8?key=txiptv&playlive=1&authid=0
国学,http://171.110.43.108:8181/tsfile/live/1101_1.m3u8?key=txiptv&playlive=1&authid=0
国学,http://171.109.225.183:8181/tsfile/live/1101_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视K1,http://113.15.185.206:8181/tsfile/live/faacts/1103_1.m3u8?key=txiptv&playlive=1&authid=0

中国教育4套x,http://113.15.185.206:8181/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0

吉林卫视W,http://113.15.185.206:8181/tsfile/live/1094_1.m3u8?key=txiptv&playlive=1&authid=0
都市频道,http://123.160.233.118:85/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
都市频道,http://221.213.69.82:8888/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视K1,http://113.15.185.206:8181/tsfile/live/faacts/1108_1.m3u8?key=txiptv&playlive=1&authid=0
测试5,http://180.142.145.135:8181/tsfile/live/1073_1.m3u8?key=txiptv&playlive=1&authid=0
测试5,http://171.38.38.156:8181/tsfile/live/1073_1.m3u8?key=txiptv&playlive=1&authid=0
优漫 卡通,http://171.108.239.31:8181/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0
测试9,http://180.142.145.135:8181/tsfile/live/1067_1.m3u8?key=txiptv&playlive=1&authid=0
测试9,http://171.38.38.156:8181/tsfile/live/1067_1.m3u8?key=txiptv&playlive=1&authid=0
测试8,http://180.142.145.135:8181/tsfile/live/1066_1.m3u8?key=txiptv&playlive=1&authid=0
测试8,http://171.38.38.156:8181/tsfile/live/1066_1.m3u8?key=txiptv&playlive=1&authid=0
测试7,http://180.142.145.135:8181/tsfile/live/1075_1.m3u8?key=txiptv&playlive=1&authid=0
测试7,http://171.38.38.156:8181/tsfile/live/1075_1.m3u8?key=txiptv&playlive=1&authid=0
测试6,http://180.142.145.135:8181/tsfile/live/1074_1.m3u8?key=txiptv&playlive=1&authid=0
测试6,http://171.38.38.156:8181/tsfile/live/1074_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷动漫,http://171.108.239.31:8181/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0
广西新闻,http://171.110.43.108:8181/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
广西新闻,http://171.108.239.31:8181/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0
广西新闻,http://171.109.225.183:8181/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
中国MTV,http://180.142.145.135:8181/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
中国MTV,http://171.38.38.156:8181/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
中国教育,http://171.108.239.31:8181/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视K1,http://113.15.185.206:8181/tsfile/live/faacts/1104_1.m3u8?key=txiptv&playlive=1&authid=0
北海新闻综合w,http://113.15.185.206:8181/tsfile/live/1061_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://221.213.69.82:8888/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0

CCTV1K1,http://113.15.185.206:8181/tsfile/live/faacts/1107_1.m3u8?key=txiptv&playlive=1&authid=0
音乐荟萃,http://171.110.43.108:8181/tsfile/live/1065_1.m3u8?key=txiptv&playlive=1&authid=0
音乐荟萃,http://171.109.225.183:8181/tsfile/live/1065_1.m3u8?key=txiptv&playlive=1&authid=0
都市剧场,http://113.15.185.206:8181/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
广西影视,http://171.110.43.108:8181/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
广西影视,http://171.108.239.31:8181/tsfile/live/1032_1.m3u8?key=txiptv&playlive=1&authid=0
广西影视,http://171.109.225.183:8181/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视编码,http://171.110.43.108:8181/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视编码,http://171.109.225.183:8181/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
四川康巴卫视,http://171.108.239.31:8181/tsfile/live/1041_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视K1,http://113.15.185.206:8181/tsfile/live/faacts/1105_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://221.213.69.82:8888/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV8,http://221.213.69.82:8888/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0
娱乐频道,http://221.213.69.82:8888/tsfile/live/0124_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7,http://221.213.69.82:8888/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
新疆少儿,http://171.110.43.108:8181/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
新疆少儿,http://171.109.225.183:8181/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
CHC动作电影K1,http://113.15.185.206:8181/tsfile/live/1121_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://221.213.69.82:8888/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5,http://221.213.69.82:8888/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0

CCTV4,http://221.213.69.82:8888/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5B2,http://113.15.185.206:8181/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0

CCTV3,http://221.213.69.82:8888/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV2,http://221.213.69.82:8888/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
武术世界,http://113.15.185.206:8181/tsfile/live/1119_1.m3u8?key=txiptv&playlive=1&authid=0
公共频道,http://123.160.233.118:85/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
公共频道,http://221.213.69.82:8888/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5+K1,http://113.15.185.206:8181/tsfile/live/faacts/1100_1.m3u8?key=txiptv&playlive=1&authid=0
兵团卫视W,http://113.15.185.206:8181/tsfile/live/1093_1.m3u8?key=txiptv&playlive=1&authid=0
生态环境付费,http://113.15.185.206:8181/tsfile/live/1120_1.m3u8?key=txiptv&playlive=1&authid=0
广西影视K2,http://113.15.185.206:8181/tsfile/live/faacts/1080_1.m3u8?key=txiptv&playlive=1&authid=0
中国新闻,http://171.108.239.31:8181/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0

